angDist,_RAJ2000,_DEJ2000,recno,ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Catalog,OriClass,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,24mag,e_24mag,Target,Pred,P(CI),P(CII),P(Other)
0.515713,84.28181,-6.88280306,88976,2M05370763-0652580,7,4614,84.28181,-6.882803,65.9808,512,26.1745,0.048042,0.0,0.048042,4,,,4,,,4,0.534724,1.0,4,12.49683,4,,,4,,,2.32006,Md_d,8391296,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016869867201080320,Sp,84.2816671,-6.8827832,84.2816671,-6.8827832,1," Other",11.124,0.002,11.137,0.003,11.047,0.009,11.067,0.031,,,6,2,0.0,0.0,1.0
0.129233,84.28760806,-7.16135389,88982,2M05370902-0709408,3,5272,84.287608,-7.161354,205.577,0,20.240999,0.012739,0.065618,0.023584,0,4823.271,89.425,33554432,2.5875,0.0696,0,1.436448,3.920691,65536,,0,-0.481902,0.00809221,0,0.045483,0.008824,2.55053,GKg_b,0,0,0.00486,0.016088,0,-0.061646,0.024718,0,0.14338,0.024153,0,0.149555,0.017829,0,0.091456,0.052931,0,0.056117,0.012754,0,0.109008,0.018721,0,0.064027,0.011959,0,0.139877,0.0759,0,-0.020391,0.039776,0,0.06147,0.038465,0,0.067492,0.016988,0,0.04461,0.022817,0,0.287505,0.063874,0,0.385413,0.061059,0,0.066988,0.042554,0,-0.038856,0.020214,0,-0.494752,0.009002,0,-0.141728,0.049161,0,0.064612,0.01618,0,0.138498,0.045092,0,0.155595,0.068752,3016474524051908352,Sp,84.287584,-7.1613807,84.287584,-7.1613807,1," Other",10.169,0.002,10.139,0.002,10.1,0.005,10.021,0.007,,,6,2,0.0,9.0E-6,0.999991
0.069275,84.288985,-7.34709611,88988,2M05370935-0720495,1,4613,84.288985,-7.347096,123.662,2052,-33.8675,0.070557,0.0,0.070557,4,,,4,,,4,1.988291,1.0,4,15.01067,4,,,4,,,2.11203,Fd_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015719022123705856,Sp,84.2889813,-7.347115,84.2889813,-7.347115,1," Other",10.741,0.002,10.679,0.002,10.652,0.006,10.65,0.01,,,6,2,0.0,0.0,1.0
0.272408,84.29135889,-6.76290694,88994,2M05370992-0645464,3,4613,84.291359,-6.762907,36.3558,1024,26.8717,0.042019,0.187066,0.059678,4,,,4,,,4,0.723269,1.0,4,12.29986,4,,,4,,,1.32245,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016880003323892608,Sp,84.2912827,-6.7629081,84.2912827,-6.7629081,1," Other",11.81,0.003,11.79,0.003,11.687,0.016,11.739,0.024,,,6,2,0.0,0.0,1.0
0.272408,84.29135889,-6.76290694,88995,2M05370992-0645464,3,4614,84.291359,-6.762907,45.6244,0,26.527901,0.058998,0.0,0.058998,4,,,4,,,4,0.959173,1.0,4,12.4108,4,,,4,,,1.33076,Md_b,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016880003323892608,Sp,84.2912827,-6.7629081,84.2912827,-6.7629081,1," Other",11.81,0.003,11.79,0.003,11.687,0.016,11.739,0.024,,,6,2,0.0,0.0,1.0
0.297099,86.35901306,0.11052806,95481,2M05452616+0006379,6,5172,86.359013,0.110528,171.24,0,28.761499,0.014346,0.226906,0.035103,512,3474.113,65.265,33554432,3.2233,0.0454,0,0.551556,1.0,0,10.12045,0,-0.207969,0.0159359,0,-0.055886,0.004412,8.63933,Md_d,640,0,-9.42E-4,0.004631,0,-0.02478,0.024842,256,,,0,-0.040343,0.005742,512,,,0,-0.060973,0.017713,0,-0.147081,0.031562,0,-0.04396,0.0139,512,,,512,,,512,,,0,-0.03049,0.016519,512,,,512,,,512,,,512,,,512,,,0,-0.203539,0.018035,0,-0.510676,0.091119,0,-0.04791,0.041981,0,0.098976,0.046637,512,,,3219198870207817856,Sp,86.3589308,0.1105347,86.3589308,0.1105347,1,Disks,10.62,0.002,10.318,0.002,9.928,0.005,9.251,0.003,,,1,1,8.27E-4,0.991766,0.007407
0.351165,84.29454389,-6.59110194,89005,2M05371069-0635279,1,4614,84.294544,-6.591102,131.281,0,22.290199,0.025998,0.0,0.025998,4,,,4,,,260,0.324011,1.0,4,13.53007,4,,,4,,,4.13971,Md_a,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016930683937893248,Sp,84.2944609,-6.5910498,84.2944609,-6.5910498,1," Other",10.169,0.001,10.188,0.002,10.098,0.005,10.046,0.007,,,6,2,0.0,8.0E-6,0.999992
0.063690,84.29505194,-6.761355,89007,2M05371081-0645408,7,5271,84.295052,-6.761355,160.961,0,25.9249,0.014537,0.011282,0.02734,512,3771.067,69.029,67108864,4.4291,0.1114,0,0.750291,1.0,0,7.48911,0,-0.029128,0.0114575,0,-0.011067,0.003622,6.7669,Md_c,640,0,-0.048678,0.00509,0,-0.323165,0.022036,256,,,0,-0.042405,0.006485,512,,,0,-0.007873,0.013758,0,-0.148808,0.025662,0,-0.053375,0.01119,512,,,512,,,512,,,0,-0.079447,0.013225,512,,,512,,,512,,,512,,,512,,,0,0.001549,0.012918,0,-0.113784,0.091467,0,-0.037685,0.027811,0,0.196198,0.044365,512,,,3016879797165462272,Sp,84.2950591,-6.7613388,84.2950591,-6.7613388,1," Other",10.926,0.002,10.895,0.002,10.82,0.009,10.803,0.013,,,6,2,0.0,0.0,1.0
0.063690,84.29505194,-6.761355,89008,2M05371081-0645408,7,5272,84.295052,-6.761355,144.176,0,26.093901,0.016836,0.043966,0.030933,512,3776.444,68.53,67108864,4.3953,0.1123,0,0.80017,1.0,0,7.62729,0,-0.05431,0.0114309,0,-0.02236,0.003684,4.86755,Md_b,640,0,-0.015995,0.005128,0,-0.052997,0.021999,256,,,0,-0.032171,0.006512,512,,,0,-0.040248,0.013647,0,-0.125099,0.02493,0,-0.052508,0.011095,512,,,512,,,512,,,0,-0.064321,0.013064,512,,,512,,,512,,,512,,,512,,,0,-0.036571,0.012834,0,-0.220364,0.091204,0,0.112432,0.027594,0,0.225111,0.044078,512,,,3016879797165462272,Sp,84.2950591,-6.7613388,84.2950591,-6.7613388,1," Other",10.926,0.002,10.895,0.002,10.82,0.009,10.803,0.013,,,6,2,0.0,0.0,1.0
0.063690,84.29505194,-6.761355,89009,2M05371081-0645408,7,4613,84.295052,-6.761355,98.0989,512,26.3361,0.027156,0.0,0.027156,4,,,4,,,4,0.66112,1.0,4,7.80854,4,,,4,,,3.14811,Md_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016879797165462272,Sp,84.2950591,-6.7613388,84.2950591,-6.7613388,1," Other",10.926,0.002,10.895,0.002,10.82,0.009,10.803,0.013,,,6,2,0.0,0.0,1.0
0.375915,84.29520611,-6.50422194,89010,2M05371084-0630151,1,4614,84.295206,-6.504222,44.4915,0,28.7726,0.406939,0.0,0.406939,4,,,4,,,4,0.898796,1.0,4,50.46613,4,,,4,,,1.17021,Md_a,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016955800906636928,Sp,84.2951897,-6.5041188,84.2951897,-6.5041188,1," Other",11.716,0.002,11.634,0.004,11.547,0.011,11.606,0.034,,,6,2,0.0,0.0,1.0
0.209964,84.298395,-7.38998611,89020,2M05371161-0723239,1,4614,84.298395,-7.389986,129.876,512,43.331699,0.04086,0.0,0.04086,4,,,4,,,260,0.320413,1.0,4,12.70574,4,,,4,,,17.7256,GKd_c,8389248,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015718536791195776,Sp,84.2983394,-7.3899671,84.2983394,-7.3899671,1," Other",10.365,0.002,10.384,0.002,10.343,0.006,10.266,0.01,,,6,2,0.0,1.0E-6,0.999999
0.124577,84.29962,-6.48804694,89024,2M05371190-0629169,3,4613,84.29962,-6.488047,84.3139,0,22.655001,0.124242,0.739321,0.208422,4,,,4,,,4,0.452814,1.0,4,39.21931,4,,,4,,,1.81715,Md_b,8389248,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016958790203874304,Sp,84.2995999,-6.4880752,84.2995999,-6.4880752,1," Other",11.618,0.003,11.565,0.004,11.457,0.014,11.492,0.038,,,6,2,0.0,0.0,1.0
0.442237,84.30029194,-7.1274,89027,2M05371207-0707386,1,4613,84.300292,-7.1274,58.9462,0,2.37768,0.190988,0.0,0.190988,4,,,4,,,261,4.561944,1.0,4,19.33748,4,,,4,,,1.36449,Fd_c,41945728,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,260,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,3016474867649406848,Sp,84.3001817,-7.1273441,84.3001817,-7.1273441,1," Other",11.738,0.003,11.643,0.004,11.534,0.012,11.534,0.032,,,6,2,0.0,0.0,1.0
0.446247,84.30528306,-6.58348306,89040,2M05371326-0635005,5,5272,84.305283,-6.583483,541.798,0,69.549896,0.028744,0.337248,0.045743,260,,,4,,,4,1.226617,1.0,4,5.23179,261,,,4,,,1.92154,Fd_b,41943680,4,,,4,,,4,,,261,,,261,,,260,,,261,,,261,,,4,,,4,,,260,,,4,,,4,,,4,,,261,,,4,,,260,,,261,,,261,,,4,,,4,,,4,,,3016930993175537536,Sp,84.3051584,-6.5834885,84.3051584,-6.5834885,1,Disks,6.709,0.001,6.223,0.002,5.719,0.003,4.542,0.002,2.273,0.026,1,1,1.2E-5,0.999692,2.96E-4
0.446247,84.30528306,-6.58348306,89041,2M05371326-0635005,5,4613,84.305283,-6.583483,431.114,0,68.138802,0.831082,0.308383,1.17307,4,,,4,,,4,2.151493,1.0,4,2.16207,261,,,4,,,1.74602,Fd_b,41943680,260,,,4,,,4,,,4,,,260,,,260,,,2309,,,261,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,260,,,4,,,4,,,261,,,3016930993175537536,Sp,84.3051584,-6.5834885,84.3051584,-6.5834885,1,Disks,6.709,0.001,6.223,0.002,5.719,0.003,4.542,0.002,2.273,0.026,1,1,1.2E-5,0.999692,2.96E-4
0.256183,84.30790889,-6.30374,89051,2M05371389-0618134,2,4613,84.307909,-6.30374,50.0445,0,28.346901,0.039968,0.101494,0.056709,4,,,4,,,4,2.049982,1.0,4,12.8174,4,,,4,,,2.37383,Md_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016974389523688192,Sp,84.3078403,-6.3037604,84.3078403,-6.3037604,1," Other",11.781,0.002,11.754,0.003,11.68,0.011,11.62,0.022,,,6,2,0.0,0.0,1.0
0.140766,86.38085389,0.44894889,95537,2M05453140+0026562,1,5172,86.380854,0.448949,327.824,0,-3.98549,0.005606,0.0,0.005606,0,4818.956,84.963,33554432,2.8374,0.0611,0,1.225132,2.951183,65536,,0,0.003602,0.00635819,0,-0.025889,0.00657,4.03348,GKg_b,0,0,-0.029868,0.010218,0,-0.110959,0.016897,0,0.144721,0.016089,0,-0.015383,0.012997,0,0.04409,0.036685,0,-0.012648,0.009887,0,-0.004824,0.017177,0,-0.011972,0.009483,0,-0.153646,0.056779,0,0.018573,0.02691,0,-0.029803,0.027575,0,0.036788,0.010398,0,0.010368,0.015615,0,0.006716,0.056249,0,0.06621,0.044321,0,-0.010141,0.029105,0,-0.016259,0.01282,0,-0.008619,0.00712,0,-0.044505,0.034314,0,-0.004311,0.011128,0,-0.021669,0.030345,0,0.179542,0.061317,3219226181904319360,Sp,86.3808195,0.4489675,86.3808195,0.4489675,1," Other",9.115,0.005,9.11,0.002,9.043,0.002,8.971,0.003,9.035,0.131,6,2,2.0E-6,0.003291,0.996707
0.342290,84.308115,-7.05642111,89053,2M05371394-0703231,4,5271,84.308115,-7.056421,113.277,0,24.018499,0.025745,0.009964,0.050858,512,3573.691,69.548,134217728,3.8224,0.0444,0,0.568486,1.0,0,14.30211,0,-0.092845,0.0147836,0,-0.053537,0.004103,3.88106,Md_c,640,0,-0.041796,0.004988,0,-0.146165,0.024944,256,,,0,-0.062303,0.006304,512,,,0,-0.062153,0.017145,0,0.029641,0.033428,0,-0.057067,0.013698,512,,,512,,,512,,,0,-0.114375,0.016539,512,,,512,,,512,,,512,,,512,,,0,-0.079748,0.016851,0,-0.107997,0.096009,0,-0.071351,0.038475,0,0.138045,0.04901,512,,,3016853443246145664,Sp,84.3080229,-7.0564473,84.3080229,-7.0564473,1,Disks,11.228,0.002,10.948,0.002,10.586,0.005,9.922,0.006,7.162,0.03,1,1,7.0E-6,0.99995,4.3E-5
0.342290,84.308115,-7.05642111,89054,2M05371394-0703231,4,4614,84.308115,-7.056421,45.311,512,24.2353,0.072454,0.0,0.072454,4,,,4,,,260,0.370186,1.0,4,14.87305,4,,,4,,,2.11276,Md_d,8391296,4,,,260,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016853443246145664,Sp,84.3080229,-7.0564473,84.3080229,-7.0564473,1,Disks,11.228,0.002,10.948,0.002,10.586,0.005,9.922,0.006,7.162,0.03,1,1,7.0E-6,0.99995,4.3E-5
0.452784,84.30841389,-7.06145389,89055,2M05371401-0703412,6,5272,84.308414,-7.061454,160.636,0,25.2356,0.029627,0.894477,0.048015,512,3738.869,68.259,134217728,3.531,0.0531,256,0.351358,1.0,0,17.92669,0,-0.490009,0.0152639,0,-0.074402,0.005905,4.62296,Md_b,640,0,-0.163456,0.006912,0,-0.291688,0.027359,0,-0.309227,0.067986,0,-0.228736,0.008377,512,,,0,-0.313438,0.016424,0,-0.584421,0.025043,0,-0.188933,0.01328,512,,,512,,,512,,,0,-0.064962,0.015581,512,,,512,,,512,,,512,,,512,,,0,-0.344459,0.016201,0,-0.221846,0.10596,0,-0.01922,0.036348,0,0.217236,0.052036,512,,,3016853443246145792,Sp,84.3082873,-7.0614599,84.3082873,-7.0614599,1,Disks,10.396,0.002,10.125,0.002,9.722,0.004,9.019,0.003,6.195,0.02,1,1,6.0E-6,0.999909,8.5E-5
0.452784,84.30841389,-7.06145389,89056,2M05371401-0703412,6,4613,84.308414,-7.061454,123.476,0,25.900499,0.02881,0.387034,0.051837,4,,,4,,,260,0.342066,1.0,4,17.11197,4,,,4,,,3.07716,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016853443246145792,Sp,84.3082873,-7.0614599,84.3082873,-7.0614599,1,Disks,10.396,0.002,10.125,0.002,9.722,0.004,9.019,0.003,6.195,0.02,1,1,6.0E-6,0.999909,8.5E-5
0.406676,86.38500806,0.47639111,95545,2M05453240+0028350,2,5172,86.385008,0.476391,319.87,0,34.639599,0.005185,0.009449,0.007371,512,4586.378,79.889,33554432,2.2125,0.06,0,1.392355,3.235577,65536,,0,-0.153642,0.00658619,0,-0.01309,0.006834,3.57866,GKg_a,0,0,-0.063699,0.009586,0,-0.041296,0.01685,0,0.24722,0.015446,0,0.012985,0.01137,0,0.075913,0.037898,0,-0.01327,0.0104,0,-0.004759,0.017081,0,-0.005658,0.009641,0,-0.152023,0.053757,0,0.082454,0.029711,0,0.00864,0.030011,0,0.004824,0.011197,0,-0.005708,0.015376,0,0.086345,0.054977,0,-0.186447,0.042643,0,-0.016972,0.030481,0,-0.015216,0.013862,0,-0.168282,0.007458,0,-0.031428,0.033045,0,-0.018058,0.011953,0,0.028268,0.031227,0,0.326905,0.055748,3219226869099566208,Sp,86.3849312,0.4764739,86.3849312,0.4764739,1," Other",8.199,0.003,8.177,0.003,8.02,0.002,7.983,0.002,7.964,0.059,6,2,0.0,3.42E-4,0.999658
0.079586,84.31463611,-6.984385,89077,2M05371551-0659037,7,5271,84.314636,-6.984385,283.318,0,25.5888,0.01828,0.341792,0.03184,512,4274.413,76.397,134217728,3.736,0.0632,256,0.39121,4.233088,65536,,0,-0.610319,0.0122235,0,-0.107939,0.007075,10.4713,GKg_c,1152,0,0.06963,0.011185,0,-0.027072,0.02784,257,,,0,-0.044499,0.013647,512,,,0,-0.310148,0.013459,0,-0.431321,0.018633,0,-0.194759,0.011487,512,,,512,,,0,0.159915,0.020457,0,0.198688,0.013556,0,-0.216307,0.022558,512,,,512,,,0,0.259893,0.040967,0,0.029534,0.031596,0,-0.678499,0.012252,0,-0.680876,0.125059,0,0.09032,0.025177,0,0.647216,0.058093,512,,,3016855092513584256,Sp,84.3146456,-6.984365,84.3146456,-6.984365,1,Disks,9.315,0.001,8.928,0.002,8.564,0.002,8.026,0.002,6.107,0.019,1,1,4.0E-6,0.998632,0.001364
0.079586,84.31463611,-6.984385,89078,2M05371551-0659037,7,5272,84.314636,-6.984385,233.058,0,25.3696,0.023372,0.585183,0.044929,512,4302.625,76.91,134217728,3.7025,0.0633,0,0.463927,4.1934,65536,,0,-0.594219,0.011983,0,-0.195545,0.006993,10.5803,GKg_b,1152,0,-0.053116,0.011283,0,-0.119358,0.027604,0,-0.108887,0.052178,0,-0.13355,0.013806,512,,,0,-0.367228,0.01327,0,-0.369491,0.018472,0,-0.267679,0.011355,512,,,512,,,0,0.176555,0.020476,0,0.230338,0.013422,0,-0.225987,0.022828,512,,,512,,,0,0.269693,0.040973,0,0.001654,0.030849,0,-0.678829,0.012017,0,-0.130166,0.125234,0,0.01419,0.024558,0,0.592196,0.058062,512,,,3016855092513584256,Sp,84.3146456,-6.984365,84.3146456,-6.984365,1,Disks,9.315,0.001,8.928,0.002,8.564,0.002,8.026,0.002,6.107,0.019,1,1,4.0E-6,0.998632,0.001364
0.079586,84.31463611,-6.984385,89079,2M05371551-0659037,7,4614,84.314636,-6.984385,102.159,512,25.950199,0.048756,0.0,0.048756,4,,,4,,,260,0.402903,4.087207,65540,,4,,,4,,,5.01026,GKg_d,8389760,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016855092513584256,Sp,84.3146456,-6.984365,84.3146456,-6.984365,1,Disks,9.315,0.001,8.928,0.002,8.564,0.002,8.026,0.002,6.107,0.019,1,1,4.0E-6,0.998632,0.001364
0.086064,86.38959611,0.35442889,95564,2M05453350+0021159,1,5172,86.389596,0.354429,174.507,0,29.3545,0.01561,0.0,0.01561,0,5029.229,99.491,16777216,2.4628,0.0524,0,1.772393,3.869279,65536,,0,-0.459342,0.00937148,0,0.067169,0.009943,2.64308,GKg_b,0,0,0.030237,0.020381,0,-0.091406,0.02895,0,0.20422,0.029895,0,0.195765,0.024058,0,0.106676,0.060253,0,0.092572,0.014339,0,0.155198,0.022159,0,0.077312,0.013821,0,0.183077,0.092499,0,0.098264,0.043962,0,0.08959,0.042972,0,0.106038,0.020096,0,-0.038759,0.028519,0,0.336025,0.073521,512,,,0,0.094628,0.049378,0,-0.021616,0.023749,0,-0.459562,0.010317,0,-0.996228,0.060888,0,0.054952,0.018814,0,-0.033242,0.052996,0,0.245885,0.083141,3219216050076879488,Sp,86.3895728,0.3544342,86.3895728,0.3544342,1," Other",10.356,0.001,10.367,0.002,10.301,0.005,10.249,0.007,,,6,2,0.0,2.0E-6,0.999998
0.260958,86.39021111,-8.66726889,95567,2M05453365-0840021,2,4615,86.390211,-8.667269,222.598,0,23.750999,0.192499,3.77965,0.270668,0,6163.482,138.139,67108864,3.811,0.0873,0,1.422525,1.0,256,83.98468,0,-0.337932,0.0290757,0,0.155039,0.020671,1.42554,Fd_c,0,4352,,,256,,,0,-0.051636,0.082038,512,,,0,-0.079634,0.070328,0,0.235722,0.025752,0,-0.205432,0.060592,0,0.092962,0.028859,512,,,0,0.001241,0.049175,0,0.01231,0.049395,0,-0.525922,0.041032,0,0.170161,0.08855,0,-0.477625,0.08538,512,,,0,0.392143,0.067351,0,0.280834,0.053793,0,-0.364262,0.034111,0,0.496412,0.105846,0,-0.162918,0.044942,0,0.192127,0.078304,512,,,3012648189226884736,Sp,86.3901596,-8.6672173,86.3901596,-8.6672173,1," Other",9.779,0.001,9.781,0.002,9.67,0.004,9.829,0.005,9.621,0.195,6,2,0.0,2.0E-5,0.999979
0.370537,86.39247306,-0.32838,95573,2M05453419-0019421,2,5172,86.392473,-0.32838,157.808,0,16.709801,0.027304,0.023737,0.038971,0,4786.433,91.577,67108864,4.5274,0.0991,0,1.758045,1.0,0,20.24883,0,-0.093139,0.00867066,0,-0.001559,0.005003,2.96688,GKd_c,0,0,-0.104584,0.012126,0,-0.049734,0.023362,0,-0.038553,0.042167,0,0.085375,0.01611,512,,,0,-0.103306,0.011088,0,-0.058899,0.01981,0,-0.057656,0.009928,512,,,0,0.092368,0.054031,0,0.001677,0.022372,0,0.049653,0.012542,0,-0.125134,0.028953,512,,,512,,,0,0.230745,0.041711,0,-0.076534,0.020146,0,-0.090271,0.009113,0,-0.468624,0.128197,0,-0.017497,0.017026,0,0.13304,0.05966,512,,,3219108778973858432,Sp,86.3923999,-0.3283076,86.3923999,-0.3283076,1," Other",10.816,0.002,10.826,0.002,10.803,0.006,10.753,0.011,,,6,2,0.0,0.0,1.0
0.316957,84.32298694,-6.21336111,89095,2M05371751-0612480,7,5249,84.322987,-6.213361,127.764,0,27.9935,0.01983,0.384312,0.051868,512,3497.184,68.614,134217728,4.2569,0.1145,0,1.115619,1.0,0,8.7963,0,-0.024832,0.0151063,0,-0.047591,0.003828,6.21856,Md_c,640,0,-8.6E-4,0.004479,0,-0.059077,0.024395,256,,,0,-0.040787,0.00569,512,,,0,-0.037999,0.017623,0,-0.068125,0.03571,0,-0.050188,0.013954,512,,,512,,,512,,,0,-0.024766,0.01691,512,,,512,,,512,,,512,,,512,,,0,-0.024432,0.017513,0,0.043513,0.09224,0,-0.116357,0.040463,0,0.290178,0.047684,512,,,3016981948667520128,Sp,84.3229014,-6.2133383,84.3229014,-6.2133383,1," Other",11.451,0.003,11.382,0.003,11.369,0.012,11.376,0.018,,,6,2,0.0,0.0,1.0
0.316957,84.32298694,-6.21336111,89096,2M05371751-0612480,7,4613,84.322987,-6.213361,23.5553,0,28.3484,0.102191,0.0,0.102191,4,,,4,,,4,1.809339,1.0,4,9.77102,4,,,4,,,1.38899,Md_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016981948667520128,Sp,84.3229014,-6.2133383,84.3229014,-6.2133383,1," Other",11.451,0.003,11.382,0.003,11.369,0.012,11.376,0.018,,,6,2,0.0,0.0,1.0
0.072646,84.323615,-6.39491111,89100,2M05371766-0623416,2,4611,84.323615,-6.394911,128.571,0,23.4907,0.016519,0.0,0.016519,0,5028.477,105.005,134217728,3.4306,0.062,0,1.022844,2.974117,65536,,0,-0.009629,0.00908777,0,-0.007915,0.008783,2.30553,GKg_c,0,0,-0.047683,0.016328,0,-0.169016,0.024906,0,0.127374,0.024267,0,-0.086218,0.022311,0,0.01058,0.051793,0,-0.006154,0.01376,0,0.04389,0.02653,0,-0.026586,0.013622,0,0.114091,0.087109,0,-0.050746,0.038122,0,0.054656,0.040327,0,0.018068,0.016185,0,0.099155,0.025328,0,0.095609,0.08233,512,,,0,0.037789,0.043954,0,0.016765,0.019685,0,-0.012003,0.009964,0,-0.083955,0.055506,0,0.057876,0.016722,0,-0.034177,0.045874,0,-0.626174,0.089418,3016960576910265216,Sp,84.3236327,-6.394921,84.3236327,-6.394921,1," Other",9.807,0.001,9.751,0.002,9.687,0.003,9.641,0.005,,,6,2,0.0,5.7E-5,0.999943
0.072646,84.323615,-6.39491111,89101,2M05371766-0623416,2,4613,84.323615,-6.394911,166.342,0,23.2658,0.013142,0.0,0.013142,4,,,4,,,4,0.852005,2.946101,65540,,4,,,4,,,3.14232,GKg_b,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016960576910265216,Sp,84.3236327,-6.394921,84.3236327,-6.394921,1," Other",9.807,0.001,9.751,0.002,9.687,0.003,9.641,0.005,,,6,2,0.0,5.7E-5,0.999943
0.079036,84.32636694,-6.43660611,89102,2M05371832-0626117,2,4613,84.326367,-6.436606,303.872,0,26.6481,0.144663,0.221184,0.204867,260,,,4,,,4,1.363547,1.0,260,84.39176,4,,,4,,,1.46981,GKd_b,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016959408679161856,Sp,84.3263588,-6.4365857,84.3263588,-6.4365857,1," Other",9.485,0.001,9.475,0.001,9.46,0.003,9.426,0.005,8.774,0.096,6,2,0.0,7.4E-5,0.999926
